Media,Tactic,Week_start,Year,Quarter,Month,Week,Spending
TV - ABC\GMA,TV,2020-11-30,2020,4,11,49,0.0
TV - ABC\GMA3,TV,2020-11-30,2020,4,11,49,0.0
TV - Today Show,TV,2020-11-30,2020,4,11,49,0.0
TV - E!,TV,2020-11-30,2020,4,11,49,0.0
TV - Fox News,TV,2020-11-30,2020,4,11,49,0.0
TV - Weather Channel,TV,2020-11-30,2020,4,11,49,0.0
TV - Recipe.TV,TV,2020-11-30,2020,4,11,49,0.0
TV - Simulmedia,TV,2020-11-30,2020,4,11,49,0.0
TV - FreeWheel,TV,2020-11-30,2020,4,11,49,0.0
TV - Kelly Clarkson Show,TV,2020-11-30,2020,4,11,49,0.0
TV - Sinclair (Global Citizen),TV,2020-11-30,2020,4,11,49,0.0
TV - Cadent (Addressable),TV,2020-11-30,2020,4,11,49,0.0
Sinclair - Local Market (TV),TV,2020-11-30,2020,4,11,49,0.0
Sponsorship - GMA,SPONSORSHIP,2020-11-30,2020,4,11,49,0.0
Sponsorship - Today Show,SPONSORSHIP,2020-11-30,2020,4,11,49,0.0
Sponsorship - Access Live,SPONSORSHIP,2020-11-30,2020,4,11,49,0.0
Sponsorship - E!,SPONSORSHIP,2020-11-30,2020,4,11,49,0.0
Sponsorship - Kelly Clarkson Show,SPONSORSHIP,2020-11-30,2020,4,11,49,0.0
Radio - NYC Pop Up,RADIO,2020-11-30,2020,4,11,49,0.0
Print - FNMagazine \ MSL Holiday,PRINT,2020-11-30,2020,4,11,49,0.0
OOH - Billups,BILLBOARD,2020-11-30,2020,4,11,49,0.0
Ambassador - Jenna Fischer,INFLUENCER,2020-11-30,2020,4,11,49,0.0
Sinclair - Local Market (Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
GMA (Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
NBCU - Today Show (Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
NBCU - Access Live (Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
NBCU - E! (Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
NBCU - Tasty,DIGITAL,2020-11-30,2020,4,11,49,0.0
NBCU - Apple News,DIGITAL,2020-11-30,2020,4,11,49,0.0
Kelly Clarkson Show (BTS - Digital),DIGITAL,2020-11-30,2020,4,11,49,0.0
KH Digital - Super Bowl (Tastemade),DIGITAL,2020-11-30,2020,4,11,49,0.0
KH Digital - Super Bowl (Influencers),DIGITAL,2020-11-30,2020,4,11,49,0.0
KH Digital - Breakfast (Tastemade),DIGITAL,2020-11-30,2020,4,11,49,0.0
KH Digital - Summer (Delish),DIGITAL,2020-11-30,2020,4,11,49,0.0
KH Digital - BTS (Delish),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - 2-Market Test,DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Super Bowl (Paid Social),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - SuperBowl (Search \ RT),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Breakfast (Paid Social - Pop Up),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Breakfast (Paid Social),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - StayHome (Paid Social),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Summer (Paid Social),DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - BTS,DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Round Bread,DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Holiday \ 70th,DIGITAL,2020-11-30,2020,4,11,49,0.0
Digital - Boosted Organic Posts,DIGITAL,2020-11-30,2020,4,11,49,0.0
TV - ABC\GMA,TV,2020-12-07,2020,4,12,50,0.0
TV - ABC\GMA3,TV,2020-12-07,2020,4,12,50,0.0
TV - Today Show,TV,2020-12-07,2020,4,12,50,0.0
TV - E!,TV,2020-12-07,2020,4,12,50,0.0
TV - Fox News,TV,2020-12-07,2020,4,12,50,0.0
TV - Weather Channel,TV,2020-12-07,2020,4,12,50,0.0
TV - Recipe.TV,TV,2020-12-07,2020,4,12,50,0.0
TV - Simulmedia,TV,2020-12-07,2020,4,12,50,0.0
TV - FreeWheel,TV,2020-12-07,2020,4,12,50,0.0
TV - Kelly Clarkson Show,TV,2020-12-07,2020,4,12,50,0.0
TV - Sinclair (Global Citizen),TV,2020-12-07,2020,4,12,50,0.0
TV - Cadent (Addressable),TV,2020-12-07,2020,4,12,50,0.0
Sinclair - Local Market (TV),TV,2020-12-07,2020,4,12,50,0.0
Sponsorship - GMA,SPONSORSHIP,2020-12-07,2020,4,12,50,0.0
Sponsorship - Today Show,SPONSORSHIP,2020-12-07,2020,4,12,50,0.0
Sponsorship - Access Live,SPONSORSHIP,2020-12-07,2020,4,12,50,0.0
Sponsorship - E!,SPONSORSHIP,2020-12-07,2020,4,12,50,0.0
Sponsorship - Kelly Clarkson Show,SPONSORSHIP,2020-12-07,2020,4,12,50,0.0
Radio - NYC Pop Up,RADIO,2020-12-07,2020,4,12,50,0.0
Print - FNMagazine \ MSL Holiday,PRINT,2020-12-07,2020,4,12,50,0.0
OOH - Billups,BILLBOARD,2020-12-07,2020,4,12,50,0.0
Ambassador - Jenna Fischer,INFLUENCER,2020-12-07,2020,4,12,50,0.0
Sinclair - Local Market (Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
GMA (Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
NBCU - Today Show (Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
NBCU - Access Live (Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
NBCU - E! (Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
NBCU - Tasty,DIGITAL,2020-12-07,2020,4,12,50,0.0
NBCU - Apple News,DIGITAL,2020-12-07,2020,4,12,50,0.0
Kelly Clarkson Show (BTS - Digital),DIGITAL,2020-12-07,2020,4,12,50,0.0
KH Digital - Super Bowl (Tastemade),DIGITAL,2020-12-07,2020,4,12,50,0.0
KH Digital - Super Bowl (Influencers),DIGITAL,2020-12-07,2020,4,12,50,0.0
KH Digital - Breakfast (Tastemade),DIGITAL,2020-12-07,2020,4,12,50,0.0
KH Digital - Summer (Delish),DIGITAL,2020-12-07,2020,4,12,50,0.0
KH Digital - BTS (Delish),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - 2-Market Test,DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Super Bowl (Paid Social),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - SuperBowl (Search \ RT),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Breakfast (Paid Social - Pop Up),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Breakfast (Paid Social),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - StayHome (Paid Social),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Summer (Paid Social),DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - BTS,DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Round Bread,DIGITAL,2020-12-07,2020,4,12,50,0.0
Digital - Holiday \ 70th,DIGITAL,2020-12-07,2020,4,12,50,14519.0
Digital - Boosted Organic Posts,DIGITAL,2020-12-07,2020,4,12,50,0.0
TV - ABC\GMA,TV,2020-12-14,2020,4,12,51,0.0
TV - ABC\GMA3,TV,2020-12-14,2020,4,12,51,0.0
TV - Today Show,TV,2020-12-14,2020,4,12,51,0.0
TV - E!,TV,2020-12-14,2020,4,12,51,0.0
TV - Fox News,TV,2020-12-14,2020,4,12,51,0.0
TV - Weather Channel,TV,2020-12-14,2020,4,12,51,0.0
TV - Recipe.TV,TV,2020-12-14,2020,4,12,51,0.0
TV - Simulmedia,TV,2020-12-14,2020,4,12,51,0.0
TV - FreeWheel,TV,2020-12-14,2020,4,12,51,0.0
TV - Kelly Clarkson Show,TV,2020-12-14,2020,4,12,51,0.0
TV - Sinclair (Global Citizen),TV,2020-12-14,2020,4,12,51,0.0
TV - Cadent (Addressable),TV,2020-12-14,2020,4,12,51,0.0
Sinclair - Local Market (TV),TV,2020-12-14,2020,4,12,51,0.0
Sponsorship - GMA,SPONSORSHIP,2020-12-14,2020,4,12,51,0.0
Sponsorship - Today Show,SPONSORSHIP,2020-12-14,2020,4,12,51,0.0
Sponsorship - Access Live,SPONSORSHIP,2020-12-14,2020,4,12,51,0.0
Sponsorship - E!,SPONSORSHIP,2020-12-14,2020,4,12,51,0.0
Sponsorship - Kelly Clarkson Show,SPONSORSHIP,2020-12-14,2020,4,12,51,0.0
Radio - NYC Pop Up,RADIO,2020-12-14,2020,4,12,51,0.0
Print - FNMagazine \ MSL Holiday,PRINT,2020-12-14,2020,4,12,51,0.0
OOH - Billups,BILLBOARD,2020-12-14,2020,4,12,51,0.0
Ambassador - Jenna Fischer,INFLUENCER,2020-12-14,2020,4,12,51,0.0
Sinclair - Local Market (Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
GMA (Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
NBCU - Today Show (Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
NBCU - Access Live (Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
NBCU - E! (Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
NBCU - Tasty,DIGITAL,2020-12-14,2020,4,12,51,0.0
NBCU - Apple News,DIGITAL,2020-12-14,2020,4,12,51,0.0
Kelly Clarkson Show (BTS - Digital),DIGITAL,2020-12-14,2020,4,12,51,0.0
KH Digital - Super Bowl (Tastemade),DIGITAL,2020-12-14,2020,4,12,51,0.0
KH Digital - Super Bowl (Influencers),DIGITAL,2020-12-14,2020,4,12,51,0.0
KH Digital - Breakfast (Tastemade),DIGITAL,2020-12-14,2020,4,12,51,0.0
KH Digital - Summer (Delish),DIGITAL,2020-12-14,2020,4,12,51,0.0
KH Digital - BTS (Delish),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - 2-Market Test,DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Super Bowl (Paid Social),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - SuperBowl (Search \ RT),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Breakfast (Paid Social - Pop Up),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Breakfast (Paid Social),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - StayHome (Paid Social),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Summer (Paid Social),DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - BTS,DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Round Bread,DIGITAL,2020-12-14,2020,4,12,51,0.0
Digital - Holiday \ 70th,DIGITAL,2020-12-14,2020,4,12,51,14519.0
Digital - Boosted Organic Posts,DIGITAL,2020-12-14,2020,4,12,51,0.0
TV - ABC\GMA,TV,2020-12-21,2020,4,12,52,0.0
TV - ABC\GMA3,TV,2020-12-21,2020,4,12,52,0.0
TV - Today Show,TV,2020-12-21,2020,4,12,52,0.0
TV - E!,TV,2020-12-21,2020,4,12,52,0.0
TV - Fox News,TV,2020-12-21,2020,4,12,52,0.0
TV - Weather Channel,TV,2020-12-21,2020,4,12,52,0.0
TV - Recipe.TV,TV,2020-12-21,2020,4,12,52,0.0
TV - Simulmedia,TV,2020-12-21,2020,4,12,52,0.0
TV - FreeWheel,TV,2020-12-21,2020,4,12,52,0.0
TV - Kelly Clarkson Show,TV,2020-12-21,2020,4,12,52,0.0
TV - Sinclair (Global Citizen),TV,2020-12-21,2020,4,12,52,0.0
TV - Cadent (Addressable),TV,2020-12-21,2020,4,12,52,0.0
Sinclair - Local Market (TV),TV,2020-12-21,2020,4,12,52,0.0
Sponsorship - GMA,SPONSORSHIP,2020-12-21,2020,4,12,52,0.0
Sponsorship - Today Show,SPONSORSHIP,2020-12-21,2020,4,12,52,0.0
Sponsorship - Access Live,SPONSORSHIP,2020-12-21,2020,4,12,52,0.0
Sponsorship - E!,SPONSORSHIP,2020-12-21,2020,4,12,52,0.0
Sponsorship - Kelly Clarkson Show,SPONSORSHIP,2020-12-21,2020,4,12,52,0.0
Radio - NYC Pop Up,RADIO,2020-12-21,2020,4,12,52,0.0
Print - FNMagazine \ MSL Holiday,PRINT,2020-12-21,2020,4,12,52,0.0
OOH - Billups,BILLBOARD,2020-12-21,2020,4,12,52,0.0
Ambassador - Jenna Fischer,INFLUENCER,2020-12-21,2020,4,12,52,0.0
Sinclair - Local Market (Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
GMA (Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
NBCU - Today Show (Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
NBCU - Access Live (Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
NBCU - E! (Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
NBCU - Tasty,DIGITAL,2020-12-21,2020,4,12,52,0.0
NBCU - Apple News,DIGITAL,2020-12-21,2020,4,12,52,0.0
Kelly Clarkson Show (BTS - Digital),DIGITAL,2020-12-21,2020,4,12,52,0.0
KH Digital - Super Bowl (Tastemade),DIGITAL,2020-12-21,2020,4,12,52,0.0
KH Digital - Super Bowl (Influencers),DIGITAL,2020-12-21,2020,4,12,52,0.0
KH Digital - Breakfast (Tastemade),DIGITAL,2020-12-21,2020,4,12,52,0.0
KH Digital - Summer (Delish),DIGITAL,2020-12-21,2020,4,12,52,0.0
KH Digital - BTS (Delish),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - 2-Market Test,DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Super Bowl (Paid Social),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - SuperBowl (Search \ RT),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Breakfast (Paid Social - Pop Up),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Breakfast (Paid Social),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - StayHome (Paid Social),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Summer (Paid Social),DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - BTS,DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Round Bread,DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Holiday \ 70th,DIGITAL,2020-12-21,2020,4,12,52,0.0
Digital - Boosted Organic Posts,DIGITAL,2020-12-21,2020,4,12,52,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-12-31,2019,1,1,1,0.0
ABC - Media (TV),TV,2018-12-31,2019,1,1,1,0.0
ABC - Media (Digital),DIGITAL,2018-12-31,2019,1,1,1,0.0
Lifestyle - Food Network,TV,2018-12-31,2019,1,1,1,0.0
Lifestyle - Cooking Channel,TV,2018-12-31,2019,1,1,1,0.0
Lifestyle - HGTV,TV,2018-12-31,2019,1,1,1,0.0
Lifestyle - DIY,TV,2018-12-31,2019,1,1,1,0.0
Lifestyle - Travel Channel,TV,2018-12-31,2019,1,1,1,0.0
Lifestyle - GAC,TV,2018-12-31,2019,1,1,1,0.0
Tonnage - Fox & Friends,TV,2018-12-31,2019,1,1,1,0.0
Tonnage - Weather Channel,TV,2018-12-31,2019,1,1,1,0.0
Tonnage - Simulmedia,TV,2018-12-31,2019,1,1,1,0.0
Tonnage - Freewheel,TV,2018-12-31,2019,1,1,1,0.0
Addressable Test - Cadent,TV,2018-12-31,2019,1,1,1,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2018-12-31,2019,1,1,1,0.0
VOD - CBS,VOD,2018-12-31,2019,1,1,1,0.0
VOD - HULU,VOD,2018-12-31,2019,1,1,1,0.0
VOD - NBC,VOD,2018-12-31,2019,1,1,1,0.0
Summer Digital - Evite,DIGITAL,2018-12-31,2019,1,1,1,0.0
Summer Digital - Blis,DIGITAL,2018-12-31,2019,1,1,1,0.0
Innovation Team (Search),DIGITAL,2018-12-31,2019,1,1,1,0.0
Innovation Team (Social),DIGITAL,2018-12-31,2019,1,1,1,0.0
2H Digital Media - Back to School,DIGITAL,2018-12-31,2019,1,1,1,0.0
2H Digital Media - Hallowaiian,DIGITAL,2018-12-31,2019,1,1,1,0.0
2H Digital Media - Holiday,DIGITAL,2018-12-31,2019,1,1,1,0.0
Influencer Central,INFLUENCERS/DIGITAL,2018-12-31,2019,1,1,1,0.0
Print - FN Magazine,PRINT,2018-12-31,2019,1,1,1,0.0
NE Heavy Up - Linear TV,TV,2018-12-31,2019,1,1,1,0.0
NE Heavy Up - OOH,BILLBOARD,2018-12-31,2019,1,1,1,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-01-07,2019,1,1,2,0.0
ABC - Media (TV),TV,2019-01-07,2019,1,1,2,0.0
ABC - Media (Digital),DIGITAL,2019-01-07,2019,1,1,2,0.0
Lifestyle - Food Network,TV,2019-01-07,2019,1,1,2,0.0
Lifestyle - Cooking Channel,TV,2019-01-07,2019,1,1,2,0.0
Lifestyle - HGTV,TV,2019-01-07,2019,1,1,2,0.0
Lifestyle - DIY,TV,2019-01-07,2019,1,1,2,0.0
Lifestyle - Travel Channel,TV,2019-01-07,2019,1,1,2,0.0
Lifestyle - GAC,TV,2019-01-07,2019,1,1,2,0.0
Tonnage - Fox & Friends,TV,2019-01-07,2019,1,1,2,0.0
Tonnage - Weather Channel,TV,2019-01-07,2019,1,1,2,0.0
Tonnage - Simulmedia,TV,2019-01-07,2019,1,1,2,0.0
Tonnage - Freewheel,TV,2019-01-07,2019,1,1,2,0.0
Addressable Test - Cadent,TV,2019-01-07,2019,1,1,2,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2019-01-07,2019,1,1,2,0.0
VOD - CBS,VOD,2019-01-07,2019,1,1,2,0.0
VOD - HULU,VOD,2019-01-07,2019,1,1,2,0.0
VOD - NBC,VOD,2019-01-07,2019,1,1,2,0.0
Summer Digital - Evite,DIGITAL,2019-01-07,2019,1,1,2,0.0
Summer Digital - Blis,DIGITAL,2019-01-07,2019,1,1,2,0.0
Innovation Team (Search),DIGITAL,2019-01-07,2019,1,1,2,0.0
Innovation Team (Social),DIGITAL,2019-01-07,2019,1,1,2,0.0
2H Digital Media - Back to School,DIGITAL,2019-01-07,2019,1,1,2,0.0
2H Digital Media - Hallowaiian,DIGITAL,2019-01-07,2019,1,1,2,0.0
2H Digital Media - Holiday,DIGITAL,2019-01-07,2019,1,1,2,0.0
Influencer Central,INFLUENCERS/DIGITAL,2019-01-07,2019,1,1,2,0.0
Print - FN Magazine,PRINT,2019-01-07,2019,1,1,2,0.0
NE Heavy Up - Linear TV,TV,2019-01-07,2019,1,1,2,0.0
NE Heavy Up - OOH,BILLBOARD,2019-01-07,2019,1,1,2,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-01-14,2019,1,1,3,0.0
ABC - Media (TV),TV,2019-01-14,2019,1,1,3,0.0
ABC - Media (Digital),DIGITAL,2019-01-14,2019,1,1,3,0.0
Lifestyle - Food Network,TV,2019-01-14,2019,1,1,3,0.0
Lifestyle - Cooking Channel,TV,2019-01-14,2019,1,1,3,0.0
Lifestyle - HGTV,TV,2019-01-14,2019,1,1,3,0.0
Lifestyle - DIY,TV,2019-01-14,2019,1,1,3,0.0
Lifestyle - Travel Channel,TV,2019-01-14,2019,1,1,3,0.0
Lifestyle - GAC,TV,2019-01-14,2019,1,1,3,0.0
Tonnage - Fox & Friends,TV,2019-01-14,2019,1,1,3,0.0
Tonnage - Weather Channel,TV,2019-01-14,2019,1,1,3,0.0
Tonnage - Simulmedia,TV,2019-01-14,2019,1,1,3,0.0
Tonnage - Freewheel,TV,2019-01-14,2019,1,1,3,0.0
Addressable Test - Cadent,TV,2019-01-14,2019,1,1,3,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2019-01-14,2019,1,1,3,0.0
VOD - CBS,VOD,2019-01-14,2019,1,1,3,0.0
VOD - HULU,VOD,2019-01-14,2019,1,1,3,0.0
VOD - NBC,VOD,2019-01-14,2019,1,1,3,0.0
Summer Digital - Evite,DIGITAL,2019-01-14,2019,1,1,3,0.0
Summer Digital - Blis,DIGITAL,2019-01-14,2019,1,1,3,0.0
Innovation Team (Search),DIGITAL,2019-01-14,2019,1,1,3,0.0
Innovation Team (Social),DIGITAL,2019-01-14,2019,1,1,3,0.0
2H Digital Media - Back to School,DIGITAL,2019-01-14,2019,1,1,3,0.0
2H Digital Media - Hallowaiian,DIGITAL,2019-01-14,2019,1,1,3,0.0
2H Digital Media - Holiday,DIGITAL,2019-01-14,2019,1,1,3,0.0
Influencer Central,INFLUENCERS/DIGITAL,2019-01-14,2019,1,1,3,0.0
Print - FN Magazine,PRINT,2019-01-14,2019,1,1,3,0.0
NE Heavy Up - Linear TV,TV,2019-01-14,2019,1,1,3,0.0
NE Heavy Up - OOH,BILLBOARD,2019-01-14,2019,1,1,3,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-01-21,2019,1,1,4,0.0
ABC - Media (TV),TV,2019-01-21,2019,1,1,4,0.0
ABC - Media (Digital),DIGITAL,2019-01-21,2019,1,1,4,0.0
Lifestyle - Food Network,TV,2019-01-21,2019,1,1,4,0.0
Lifestyle - Cooking Channel,TV,2019-01-21,2019,1,1,4,0.0
Lifestyle - HGTV,TV,2019-01-21,2019,1,1,4,0.0
Lifestyle - DIY,TV,2019-01-21,2019,1,1,4,0.0
Lifestyle - Travel Channel,TV,2019-01-21,2019,1,1,4,0.0
Lifestyle - GAC,TV,2019-01-21,2019,1,1,4,0.0
Tonnage - Fox & Friends,TV,2019-01-21,2019,1,1,4,0.0
Tonnage - Weather Channel,TV,2019-01-21,2019,1,1,4,0.0
Tonnage - Simulmedia,TV,2019-01-21,2019,1,1,4,0.0
Tonnage - Freewheel,TV,2019-01-21,2019,1,1,4,0.0
Addressable Test - Cadent,TV,2019-01-21,2019,1,1,4,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2019-01-21,2019,1,1,4,0.0
VOD - CBS,VOD,2019-01-21,2019,1,1,4,0.0
VOD - HULU,VOD,2019-01-21,2019,1,1,4,0.0
VOD - NBC,VOD,2019-01-21,2019,1,1,4,0.0
Summer Digital - Evite,DIGITAL,2019-01-21,2019,1,1,4,0.0
Summer Digital - Blis,DIGITAL,2019-01-21,2019,1,1,4,0.0
Innovation Team (Search),DIGITAL,2019-01-21,2019,1,1,4,0.0
Innovation Team (Social),DIGITAL,2019-01-21,2019,1,1,4,0.0
2H Digital Media - Back to School,DIGITAL,2019-01-21,2019,1,1,4,0.0
2H Digital Media - Hallowaiian,DIGITAL,2019-01-21,2019,1,1,4,0.0
2H Digital Media - Holiday,DIGITAL,2019-01-21,2019,1,1,4,0.0
Influencer Central,INFLUENCERS/DIGITAL,2019-01-21,2019,1,1,4,0.0
Print - FN Magazine,PRINT,2019-01-21,2019,1,1,4,0.0
NE Heavy Up - Linear TV,TV,2019-01-21,2019,1,1,4,0.0
NE Heavy Up - OOH,BILLBOARD,2019-01-21,2019,1,1,4,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-01-28,2019,1,1,5,0.0
ABC - Media (TV),TV,2019-01-28,2019,1,1,5,0.0
ABC - Media (Digital),DIGITAL,2019-01-28,2019,1,1,5,0.0
Lifestyle - Food Network,TV,2019-01-28,2019,1,1,5,0.0
Lifestyle - Cooking Channel,TV,2019-01-28,2019,1,1,5,0.0
Lifestyle - HGTV,TV,2019-01-28,2019,1,1,5,0.0
Lifestyle - DIY,TV,2019-01-28,2019,1,1,5,0.0
Lifestyle - Travel Channel,TV,2019-01-28,2019,1,1,5,0.0
Lifestyle - GAC,TV,2019-01-28,2019,1,1,5,0.0
Tonnage - Fox & Friends,TV,2019-01-28,2019,1,1,5,0.0
Tonnage - Weather Channel,TV,2019-01-28,2019,1,1,5,0.0
Tonnage - Simulmedia,TV,2019-01-28,2019,1,1,5,0.0
Tonnage - Freewheel,TV,2019-01-28,2019,1,1,5,0.0
Addressable Test - Cadent,TV,2019-01-28,2019,1,1,5,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2019-01-28,2019,1,1,5,0.0
VOD - CBS,VOD,2019-01-28,2019,1,1,5,0.0
VOD - HULU,VOD,2019-01-28,2019,1,1,5,0.0
VOD - NBC,VOD,2019-01-28,2019,1,1,5,0.0
Summer Digital - Evite,DIGITAL,2019-01-28,2019,1,1,5,0.0
Summer Digital - Blis,DIGITAL,2019-01-28,2019,1,1,5,0.0
Innovation Team (Search),DIGITAL,2019-01-28,2019,1,1,5,0.0
Innovation Team (Social),DIGITAL,2019-01-28,2019,1,1,5,0.0
2H Digital Media - Back to School,DIGITAL,2019-01-28,2019,1,1,5,0.0
2H Digital Media - Hallowaiian,DIGITAL,2019-01-28,2019,1,1,5,0.0
2H Digital Media - Holiday,DIGITAL,2019-01-28,2019,1,1,5,0.0
Influencer Central,INFLUENCERS/DIGITAL,2019-01-28,2019,1,1,5,0.0
Print - FN Magazine,PRINT,2019-01-28,2019,1,1,5,0.0
NE Heavy Up - Linear TV,TV,2019-01-28,2019,1,1,5,0.0
NE Heavy Up - OOH,BILLBOARD,2019-01-28,2019,1,1,5,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-02-04,2019,1,2,6,0.0
ABC - Media (TV),TV,2019-02-04,2019,1,2,6,121975.0
ABC - Media (Digital),DIGITAL,2019-02-04,2019,1,2,6,0.0
Lifestyle - Food Network,TV,2019-02-04,2019,1,2,6,58931.35
Lifestyle - Cooking Channel,TV,2019-02-04,2019,1,2,6,23096.2
Lifestyle - HGTV,TV,2019-02-04,2019,1,2,6,44261.2
Lifestyle - DIY,TV,2019-02-04,2019,1,2,6,8508.5
Lifestyle - Travel Channel,TV,2019-02-04,2019,1,2,6,20017.5
Lifestyle - GAC,TV,2019-02-04,2019,1,2,6,2085.9
Tonnage - Fox & Friends,TV,2019-02-04,2019,1,2,6,15311.9
Tonnage - Weather Channel,TV,2019-02-04,2019,1,2,6,14996.057
Tonnage - Simulmedia,TV,2019-02-04,2019,1,2,6,114359.3654
Tonnage - Freewheel,TV,2019-02-04,2019,1,2,6,60833.0
Addressable Test - Cadent,TV,2019-02-04,2019,1,2,6,0.0
"3-Market Local Test (Denver, Toledo, Birmingham)",TV,2019-02-04,2019,1,2,6,0.0
VOD - CBS,VOD,2019-02-04,2019,1,2,6,20000.0
VOD - HULU,VOD,2019-02-04,2019,1,2,6,16749.98
VOD - NBC,VOD,2019-02-04,2019,1,2,6,16750.0
Summer Digital - Evite,DIGITAL,2019-02-04,2019,1,2,6,0.0
Summer Digital - Blis,DIGITAL,2019-02-04,2019,1,2,6,0.0
Innovation Team (Search),DIGITAL,2019-02-04,2019,1,2,6,0.0
Innovation Team (Social),DIGITAL,2019-02-04,2019,1,2,6,0.0
2H Digital Media - Back to School,DIGITAL,2019-02-04,2019,1,2,6,0.0
2H Digital Media - Hallowaiian,DIGITAL,2019-02-04,2019,1,2,6,0.0
2H Digital Media - Holiday,DIGITAL,2019-02-04,2019,1,2,6,0.0
Influencer Central,INFLUENCERS/DIGITAL,2019-02-04,2019,1,2,6,0.0
Print - FN Magazine,PRINT,2019-02-04,2019,1,2,6,0.0
NE Heavy Up - Linear TV,TV,2019-02-04,2019,1,2,6,0.0
NE Heavy Up - OOH,BILLBOARD,2019-02-04,2019,1,2,6,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2019-02-11,2019,1,2,7,0.0
ABC - Media (TV),TV,2019-02-11,2019,1,2,7,121975.0
ABC - Media (Digital),DIGITAL,2019-02-11,2019,1,2,7,0.0
Lifestyle - Food Network,TV,2019-02-11,2019,1,2,7,49752.2
Lifestyle - Cooking Channel,TV,2019-02-11,2019,1,2,7,18958.4
